No,Title,Maker,Catalog_No,Release_date,Genre,Proper_price,yomi_ja,PRG-ROM,CHR-ROM,MAP,Memory,Serial_number,Rarity,Memo
1,ドンキーコング,任天堂,HVC-DK,1983/7/15,ACT,4500,どんきーこんぐ,16K,8K,0,no,,,
2,ドンキーコングJr．,任天堂,HVC-JR,1983/7/15,ACT,4500,どんきーこんぐじゅにあ,16K,8K,0,no,,,
3,ポパイ,任天堂,HVC-PP,1983/7/15,ACT,4500,ぽぱい,16K,8K,0,no,,,
4,五目ならべ 連珠,任天堂,HVC-GO,1983/8/27,TAB,4500,ごもくならべ れんじゅ,16K,8K,0,no,,,
5,麻雀,任天堂,HVC-MJ,1983/8/27,TAB,4500,まーじゃん,16K,8K,0,no,,,
6,マリオブラザーズ,任天堂,HVC-MA,1983/9/9,ACT,4500,まりおぶらざーず,16K,8K,0,no,,,
7,ポパイの英語遊び,任天堂,HVC-EN,1983/11/22,ETC,4500,ぽぱいのえいごあそび,16K,8K,0,no,,,
8,ベースボール,任天堂,HVC-BA,1983/12/7,SPT,4500,べーすぼーる,16K,8K,0,no,,,
9,ドンキーコングJr．の算数遊び,任天堂,HVC-CA,1983/12/12,ETC,4500,どんきーこんぐじゅにあのさんすうあそび,16K,8K,0,no,,,
10,テニス,任天堂,HVC-TE,1984/1/14,SPT,4500,てにす,16K,8K,0,no,,,
11,ピンボール,任天堂,HVC-PN,1984/2/2,TAB,4500,ぴんぼーる,16K,8K,0,no,,,
12,ワイルドガンマン,任天堂,HVC-WG,1984/2/18,SHT,4500,わいるどがんまん,16K,8K,0,no,,,要[光]
13,ダックハント,任天堂,HVC-DH,1984/4/21,SHT,4500,だっくはんと,16K,8K,0,no,,,要[光]
14,ゴルフ,任天堂,HVC-GF,1984/5/1,SPT,4500,ごるふ,16K,8K,0,no,,,
15,ホーガンズアレイ,任天堂,HVC-HA,1984/6/12,SHT,4500,ほーがんずあれい,16K,8K,0,no,,,要[光]
16,ファミリーベーシック,任天堂,HVC-FB,1984/6/21,ETC,14800,ふぁみりーべーしっく,32K,8K,0,no,,,要[キーボード]
17,ドンキーコング3,任天堂,HVC-DT,1984/7/4,SHT,4500,どんきーこんぐ3,16K,8K,0,no,,,
18,ナッツ＆ミルク,ハドソン,HFC-NM,1984/7/28,ACT,4500,なっつ＆みるく,16K,8K,0,no,,,
19,ロードランナー,ハドソン,HFC-LR,1984/7/31,PZL,4500,ろーどらんなー,16K,8K,0,no,,,
20,ギャラクシアン,ナムコ,NGX-4500,1984/9/7,SHT,4500,ぎゃらくしあん,16K,8K,0,no,1,,
21,デビルワールド,任天堂,HVC-DD,1984/10/5,ACT,4500,でびるわーるど,16K,8K,0,no,,,
22,4人打ち麻雀,任天堂,HVC-FJ,1984/11/2,TAB,4500,よにんうち,16K,8K,0,no,,,
23,F1レース,任天堂,HVC-FR,1984/11/2,RAC,4500,えふわんれーす,16K,8K,0,no,,,
24,パックマン,ナムコ,NPM-4500,1984/11/2,ACT,4500,ぱっくまん,16K,8K,0,no,2,,
25,ゼビウス,ナムコ,NXV-4900,1984/11/8,SHT,4900,ぜびうす,32K,8K,0,no,3,,
26,アーバンチャンピオン,任天堂,HVC-UC,1984/11/14,ACT,4500,あーばんちゃんぴおん,16K,8K,0,no,,,
27,マッピー,ナムコ,NMP-4500,1984/11/14,ACT,4500,まっぴー,16K,8K,0,no,4,,
28,クルクルランド,任天堂,HVC-CL,1984/11/22,PZL,4500,くるくるらんど,16K,8K,0,no,,,
29,エキサイトバイク,任天堂,HVC-EB,1984/11/30,RAC,5500,えきさいとばいく,16K,8K,0,no,,,
30,バルーンファイト,任天堂,HVC-BF,1985/1/22,ACT,4500,ばるーんふぁいと,16K,8K,0,no,,,
31,アイスクライマー,任天堂,HVC-IC,1985/1/30,ACT,4500,あいすくらいまー,16K,8K,0,no,,,
32,エクセリオン,ジャレコ,JF-01,1985/2/11,SHT,4500,えくせりおん,16K,8K,0,no,,,
33,ファミリーベーシックV3,任天堂,HVC-VT,1985/2/21,ETC,9800,ふぁみりーべーしっくV3,32K,8K,0,no,,,要[キーボード]
34,バンゲリングベイ,ハドソン,HFC-RB,1985/2/22,SHT,4900,ばんげりんぐべい,16K,8K,0,no,,,
35,ギャラガ,ナムコ,NGG-4500,1985/3/14,SHT,4500,ぎゃらが,16K,8K,0,no,5,,
36,フォーメーションZ,ジャレコ,JF-02,1985/4/4,SHT,4500,ふぉーめーしょんZ,16K,8K,0,no,,,
37,サッカー,任天堂,HVC-SC,1985/4/9,SPT,4900,さっかー,32K,8K,0,no,,,
38,スペースインベーダー,タイトー,TF-4500,1985/4/17,SHT,4500,すぺーすいんべーだー,16K,8K,0,no,1,,
39,チャンピオンシップロードランナー,ハドソン,HFC-CR,1985/4/17,PZL,4900,ちゃんぴおんしっぷろーどらんなー,16K,8K,0,no,,,
40,イーアルカンフー,コナミ,RC802,1985/4/22,ACT,4500,いーあるかんふー,16K,8K,0,no,,,
41,けっきょく南極大冒険,コナミ,RC804,1985/4/22,ACT,4500,けっきょくなんきょくだいぼうけん,16K,8K,0,no,,,
42,忍者くん 魔城の冒険,ジャレコ,JF-03,1985/5/10,ACT,4500,にんじゃくん まじょうのぼうけん,16K,8K,0,no,,,
43,ちゃっくんぽっぷ,タイトー,TF-4500,1985/5/24,PZL,4500,ちゃっくんぽっぷ,16K,8K,0,no,2,,
44,ディグダグ,ナムコ,NDD-4500,1985/6/4,ACT,4500,でぃぐだぐ,16K,8K,0,no,6,,
45,フラッピー,デービーソフト,dBF-FL,1985/6/14,PZL,5500,ふらっぴー,32K,8K,0,no,,,
46,レッキングクルー,任天堂,HVC-WR,1985/6/18,ACT,5500,れっきんぐくるー,32K,8K,0,no,,,
47,スパルタンX,任天堂,HVC-SX,1985/6/21,ACT,4900,すぱるたんX,32K,8K,0,no,,,
48,ハイパーオリンピック,コナミ,RC800,1985/6/21,SPT,4500,はいぱーおりんぴっく,16K,8K,0,no,,,対[ハイパー]
49,ハイパーオリンピック殿様版（限定発売）,コナミ,RC800,1985/6/21,SPT,4500,はいぱーおりんぴっくとのさまばん（げんていはつばい）,32K,16K,87,no,,,対[ハイパー]
50,スターフォース,ハドソン,HFC-FS,1985/6/25,SHT,4900,すたーふぉーす,16K,8K,0,no,,,
51,エレベーターアクション,タイトー,TF-4900,1985/6/28,ACT,4900,えれべーたーあくしょん,32K,8K,0,no,3,,
52,フィールドコンバット,ジャレコ,JF-04,1985/7/1,ACT,4500,ふぃーるどこんばっと,16K,8K,0,no,,,
53,ロードファイター,コナミ,RC801,1985/7/11,RAC,4500,ろーどふぁいたー,16K,8K,0,no,,,
54,ワープマン,ナムコ,NWM-4500,1985/7/12,ACT,4500,わーぷまん,16K,8K,0,no,7,,
55,ジッピーレース,アイレム,IF-01,1985/7/18,RAC,4500,じっぴーれーす,16K,8K,0,no,1,,
56,ドアドア,エニックス,EFC-DR,1985/7/18,PZL,4900,どあどあ,16K,8K,0,no,,,
57,スーパーアラビアン,サンソフト,SS1-4500,1985/7/25,ACT,4500,すーぱーあらびあん,16K,8K,0,no,SERIES1,,
58,ブロック,任天堂,HVC-BL,1985/7/26,ETC,4800,ぶろっく,32K,8K,0,no,,,要[ロ] 要[ブ]
59,フロントライン,タイトー,TFC-FL4500,1985/8/1,ACT,4500,ふろんとらいん,16K,8K,0,no,4,,
60,本将棋 内藤九段将棋秘伝,セタ,SF-01,1985/8/1,TAB,4500,ほんしょうぎ ないとうくだんしょうぎひでん,16K,8K,0,no,1,,
61,ドルアーガの塔,ナムコ,NTD-4900,1985/8/6,ACT,4900,どるあーがのとう,32K,8K,0,no,8,,
62,アストロロボ SASA,アスキー,HSP-01,1985/8/9,ACT,5500,あすとろろぼ SASA,32K,8K,0,no,,,
63,ジャイロ,任天堂,HVC-GY,1985/8/13,ETC,5800,じゃいろ,32K,8K,0,no,,,要[ロ] 要[ジ]
64,ゲイモス,アスキー,HSP-02,1985/8/28,SHT,5500,げいもす,32K,8K,0,no,,,
65,10ヤードファイト,アイレム,IF-02,1985/8/30,SPT,4900,てんやーどふぁいと,16K,8K,0,no,2,,
66,バトルシティー,ナムコ,NBC-4500,1985/9/9,ACT,4500,ばとるしてぃー,16K,8K,0,no,9,,
67,スーパーマリオブラザーズ,任天堂,HVC-SM,1985/9/13,ACT,4900,すーぱーまりおぶらざーず,32K,8K,0,no,,,
68,プーヤン,ハドソン,HFC-PO,1985/9/20,ACT,4900,ぷーやん,16K,8K,0,no,,,
69,ハイパースポーツ,コナミ,RC806,1985/9/27,SPT,4500,はいぱーすぽーつ,16K,8K,0,no,,,対[ハイパー]
70,シティコネクション,ジャレコ,JF-05,1985/9/27,RAC,4900,してぃこねくしょん,16K,16K,87,no,,,
71,ルート16ターボ,サンソフト,SS2-4900,1985/10/4,RAC,4900,るーと16たーぼ,32K,8K,0,no,SERIES2,,
72,チャレンジャー,ハドソン,HFC-CH,1985/10/15,ACT,4900,ちゃれんじゃー,32K,8K,0,no,,,
73,キン肉マン マッスルタッグマッチ,バンダイ,104017-0204763-4900,1985/11/8,ACT,4900,きんにくまん まっするたっぐまっち,16K,8K,0,no,,,
74,スカイデストロイヤー,タイトー,TFC-SD4500,1985/11/14,SHT,4500,すかいですとろいやー,16K,8K,0,no,5,,
75,おにゃんこTOWN,ポニーキャニオン,R49V5901(PNF-OT),1985/11/15,ACT,4900,おにゃんこTOWN,32K,8K,0,no,,,
76,忍者じゃじゃ丸くん,ジャレコ,JF-06,1985/11/15,ACT,4900,にんじゃじゃじゃまるくん,16K,16K,87,no,,,
77,パチコン,TOEMILAND (東芝EMI),FS-2001G(TFS-PC),1985/11/21,TAB,4900,ぱちこん,32K,8K,0,no,,,
78,パックランド,ナムコ,NPL-4500,1985/11/21,ACT,4500,ぱっくらんど,32K,8K,0,no,10,,
79,マッハライダー,任天堂,HVC-MR,1985/11/21,RAC,4900,まっはらいだー,32K,8K,0,no,,,
80,バーガータイム,ナムコ,NBT-4500,1985/11/27,ACT,4500,ばーがーたいむ,16K,8K,0,no,11,,
81,いっき,サンソフト,SS3-4900,1985/11/28,ACT,4900,いっき,16K,8K,0,no,SERIES3,,
82,ポートピア連続殺人事件,エニックス,EFC-PR,1985/11/29,ADV,5500,ぽーとぴあれんぞくさつじんじけん,32K,8K,0,no,,,
83,カラテカ,ソフトプロ,SFC-KR,1985/12/5,ACT,4900,からてか,16K,8K,0,no,,,
84,ルナーボール,ポニーキャニオン,R49V5902(PNF-LB),1985/12/5,TAB,4900,るなーぼーる,16K,8K,0,no,,,
85,スターラスター,ナムコ,NSL-4500,1985/12/6,SHT,4900,すたーらすたー,32K,8K,0,no,12,,
86,スペランカー,アイレム,IF-03,1985/12/6,ACT,4900,すぺらんかー,32K,8K,0,no,3,,
87,高機動戦闘メカヴォルガードⅡ,デービーソフト,dBF-VL,1985/12/7,ACT,4900,こうきどうせんとうめかう゛ぉるがーどⅡ,32K,8K,0,no,,,
88,超時空要塞マクロス,ナムコ,NMR-4500,1985/12/10,ACT,4500,ちょうじくうようさいまくろす,16K,8K,0,no,,,
89,1942,カプコン,CAP-19,1985/12/11,SHT,4900,いちきゅーよんにー,32K,8K,0,no,,,
90,ダウボーイ,ケムコ,KSC-DB,1985/12/11,ACT,5300,だうぼーい,32K,8K,0,no,,,
91,ボコスカウォーズ,アスキー,HSP-04,1985/12/14,RPG,5500,ぼこすかうぉーず,32K,8K,0,no,,,
92,頭脳戦艦ガル,デービーソフト,dBF-GA,1985/12/14,SHT,4900,ずのうせんかんがる,32K,8K,0,no,,,
93,オバケのQ太郎 ワンワンパニック,バンダイ,104017-0024764-4900,1985/12/16,ACT,4900,おばけのきゅうたろう わんわんぱにっく,32K,8K,0,no,,,
94,テグザー,スクウェア,SQF-TX,1985/12/19,ACT,5500,てぐざー,32K,8K,0,no,,,
95,バイナリィランド,ハドソン,HFC-BI,1985/12/19,PZL,4900,ばいなりぃらんど,16K,8K,0,no,,,
96,ボンバーマン,ハドソン,HFC-BM,1985/12/19,ACT,4900,ぼんばーまん,16K,8K,0,no,,,
97,エグゼドエグゼス,徳間書店,GTS-EE,1985/12/21,SHT,5200,えぐぜどえぐぜす,32K,8K,0,no,,,
98,ロットロット,徳間書店,GTS-LL,1985/12/21,PZL,5200,ろっとろっと,32K,8K,0,no,,,
99,ぺんぎんくんWARS,アスキー,HSP-03,1985/12/25,ACT,5500,ぺんぎんくんWARS,32K,8K,0,no,,,
100,ツインビー,コナミ,RC807,1986/1/4,SHT,4900,ついんびー,32K,16K,87,no,,,
101,ソンソン,カプコン,CAP-SS,1986/2/8,ACT,4900,そんそん,32K,8K,0,no,,,
102,グーニーズ,コナミ,RC809,1986/2/21,ACT,4900,ぐーにーず,32K,16K,87,no,,,
103,バルトロン,東映動画,TDF-BT,1986/3/1,SHT,4900,ばるとろん,32K,8K,0,no,,,
104,サーカスチャーリー,ソフトプロ,SFC-CC,1986/3/4,ACT,4900,さーかすちゃーりー,16K,8K,0,no,,,
105,忍者ハットリくん 忍者は修行でござるの巻,ハドソン,HFC-NH,1986/3/5,ACT,4900,にんじゃはっとりくん にんじゃはしゅぎょうでござるのまき,32K,8K,0,no,,,
106,ジャイロダイン,タイトー,TFC-GD4900,1986/3/13,SHT,4900,じゃいろだいん,32K,8K,0,no,6,,
107,ハイドライドスペシャル,TOEMILAND (東芝EMI),FS-2002G(TFS-HS),1986/3/18,RPG,4900,はいどらいどすぺしゃる,32K,8K,0,no,,,
108,マグマックス,日本物産,NBF-MM,1986/3/19,SHT,4900,まぐまっくす,32K,8K,0,no,1,,
109,タッグチームプロレスリング,ナムコ,NPW-4900,1986/4/2,ACT,4900,たっぐちーむぷろれすりんぐ,32K,8K,0,no,13,,
110,アーガス,ジャレコ,JF-07,1986/4/17,SHT,4900,あーがす,32K,16K,87,no,,,
111,アトランチスの謎,サンソフト,SS4-4900,1986/4/17,ACT,4900,あとらんちすのなぞ,32K,16K,184,no,SERIES4,,
112,ゲゲゲの鬼太郎 妖怪大魔境,バンダイ,104017-0006080-4900,1986/4/17,ACT,4900,げげげのきたろう ようかいだいまきょう,32K,32K,3,no,,,
113,影の伝説,タイトー,TFC-KD4900,1986/4/18,ACT,4900,かげのでんせつ,32K,16K,3/87,no,7,,
114,ディグダグⅡ,ナムコ,NDDⅡ-4500,1986/4/19,ACT,4500,でぃぐだぐⅡ,32K,8K,0,no,14,,
115,マイティボンジャック,テクモ,TCF-MB,1986/4/24,ACT,4980,まいてぃぼんじゃっく,32K,8K,185,no,1,,
116,グラディウス,コナミ,RC810,1986/4/25,ACT,4900,ぐらでぃうす,32K,32K,3,no,,,
117,けいさんゲームさんすう1年,東京書籍,TKS-S1,1986/4/25,ETC,4900,けいさんげーむさんすう1ねん,32K,8K,185,no,,,
118,けいさんゲーム算数2年,東京書籍,TKS-S2,1986/4/25,ETC,4900,けいさんげーむさんすう2ねん,32K,8K,185,no,,,
119,けいさんゲーム算数3年,東京書籍,TKS-S3,1986/4/25,ETC,4900,けいさんげーむさんすう3ねん,32K,8K,185,no,,,
120,スパイVSスパイ,ケムコ,KSC-SP,1986/4/26,ACT,4900,すぱいVSすぱい,32K,8K,185,no,,,
121,セクロス,日本物産,NBF-SE,1986/5/19,ACT,4900,せくろす,32K,8K,0,no,2,,
122,ドラゴンクエスト,エニックス,EFC-DQ,1986/5/27,RPG,5500,どらごんくえすと,32K,32K,3,no,,,
123,バードウィーク,TOEMILAND (東芝EMI),FS-2003G(TFS-BK),1986/6/3,ACT,4900,ばーどうぃーく,16K,8K,185,no,,,
124,Bウイング （ビーウイング）,データイースト,DFC-BW,1986/6/3,SHT,4900,びーうぃんぐ,32K,8K,0,no,,,
125,スターソルジャー,ハドソン,HFC-SO,1986/6/13,SHT,4900,すたーそるじゃー,32K,32K,3,no,,,
126,魔界村,カプコン,CAP-MK,1986/6/13,ACT,5500,まかいむら,128K,0K,2,no,,,
127,スーパーチャイニーズ,ナムコ,NSC-4900,1986/6/19,ACT,3900,すーぱーちゃいにーず,32K,16K,4,no,15,,
128,スクーン,アイレム,IF-04,1986/6/26,ACT,4900,すくーん,32K,8K,0,no,4,,
129,チョップリフター,ジャレコ,JF-08,1986/6/26,ACT,4900,ちょっぷりふたー,32K,16K,87,no,,,
130,東海道五十三次,サンソフト,SS5-4900,1986/7/3,ACT,4900,とうかいどうごじゅうさんつぎ,32K,16K,184,no,SERIES5,,
131,バベルの塔,ナムコ,NBL-3900,1986/7/18,PZL,3900,ばべるのとう,32K,32K,4,no,16,,
132,がんばれゴエモン！からくり道中,コナミ,RC815,1986/7/30,ACT,5300,がんばれごえもん！からくりどうちゅう,128K,128K,75,no,,,
133,ソロモンの鍵,テクモ,TCF-SK,1986/7/30,PZL,4900,そろもんのかぎ,32K,32K,3,no,2,,
134,ワルキューレの冒険 時の鍵の伝説,ナムコ,NWB-3900,1986/8/1,RPG,3900,わるきゅーれのぼうけん ときのかぎのでんせつ,32K,32K,4,no,17,,
135,六三四の剣 ただいま修行中,タイトー,TFC-MK4900,1986/8/8,SPT,4900,のけん ただいましゅぎょうちゅう,32K,32K,3,no,8,,
136,北斗の拳,東映動画,TDF-HK,1986/8/10,ACT,4900,ほくとのけん,32K,32K,3,no,,,
137,じゃじゃ丸の大冒険,ジャレコ,JF-09,1986/8/22,ACT,4900,じゃじゃまるのだいぼうけん,32K,32K,66,no,,,
138,スカイキッド,ナムコ,NSK-3900,1986/8/22,ACT,3900,すかいきっど,32K,32K,4,no,18,,
139,機動戦士Zガンダム ホットスクランブル,バンダイ,104017-0006816-5500,1986/8/28,SHT,5500,きどうせんしZがんだむ ほっとすくらんぶる,128K,32K,66,no,,,
140,ASO,SNK,SFX-AO,1986/9/3,SHT,4900,えーえすおー,32K,32K,3,no,,,
141,スーパーピットフォール,ポニーキャニオン,R55V5903(PNF-PF),1986/9/5,ACT,5500,すーぱーぴっとふぉーる,128K,0K,2,no,,,
142,バナナ,ビクター音楽産業,VFR-B1-01,1986/9/8,PZL,4900,ばなな,32K,8K,185,no,,,
143,高橋名人の冒険島,ハドソン,HFC-TB,1986/9/12,ACT,4900,たかはしめいじんのぼうけんじま,32K,32K,3,no,,,
144,キングスナイト,スクウェア,SQF-KG,1986/9/18,SHT,4900,きんぐすないと,32K,32K,3,no,,,
145,スーパーゼビウス ガンプの謎,ナムコ,-,1986/9/19,SHT,4900,すーぱーぜびうす がんぷのなぞ,128K,32K,4,no,,,
146,ゴーストバスターズ,徳間書店,GTS-GB,1986/9/22,ACT,4500,ごーすとばすたーず,32K,32K,3,no,,,
147,スペースハンター,ケムコ,KSC-HT,1986/9/26,ADV,4900,すぺーすはんたー,32K,32K,3,no,,,
148,テラクレスタ,日本物産,NBF-TC,1986/9/27,SHT,4900,てらくれすた,128K,0K,2,no,3,,
149,戦場の狼,カプコン,CAP-SJ,1986/9/27,ACT,5500,せんじょうのおおかみ,128K,0K,94,no,,,
150,バギーポッパー,データイースト,DFC-BP,1986/10/8,RAC,4900,ばぎーぽっぱー,32K,32K,3,no,,,
151,うる星やつらラムのウェディングベル,ジャレコ,JF-10,1986/10/23,ACT,4900,うるせいやつららむのうぇでぃんぐべる,32K,32K,101,no,,,
152,けいさんゲーム算数4年,東京書籍,TKS-S4,1986/10/30,ETC,4900,けいさんげーむさんすう4ねん,32K,32K,3,no,,,
153,けいさんゲーム算数5・6年 少数・分数のまとめ,東京書籍,TKS-S5,1986/10/30,ETC,4900,けいさんげーむさんすう5・6ねん しょうすう・ぶんすうのまとめ,32K,32K,3,no,,,
154,ミシシッピー殺人事件,ジャレコ,JF-11,1986/10/31,ADV,5200,みししっぴーさつじんじけん,128K,32K,66,no,,,
155,スーパースターフォース 時空歴の秘密,テクモ,TCF-ST,1986/11/11,SHT,5300,すーぱーすたーふぉーす じくうれきのひみつ,128K,0K,2,no,,,
156,ファミリートレーナーシリーズ1 アスレチックワールド,バンダイ,?,1986/11/12,SPT,8500,ふぁみりーとれーなーしりーず1 あすれちっくわーるど,32K,32K,3,no,,,対[トレーナー]
157,Othello(オセロ),河田,KWD-OH,1986/11/13,TAB,4900,おせろ,32K,32K,3,no,,,
158,迷宮組曲 ミロンの大冒険,ハドソン,HFC-KM,1986/11/13,ACT,4900,めいきゅうくみきょく みろんのだいぼうけん,32K,32K,3,no,,,
159,アイギーナの予言 バルバルークの伝説より,ビック東海,VIC-AY,1986/11/21,ACT,5300,あいぎーなのよげん ばるばるーくのでんせつより,128K,0K,2,no,,,
160,元祖西遊記スーパーモンキー大冒険,バップ,VAP-GS(9501),1986/11/21,RPG,4900,がんそさいゆうきすーぱーもんきーだいぼうけん,32K,32K,3,no,,,
161,長靴をはいた猫 世界一周80日大冒険,東映動画,TDF-NN,1986/11/21,ACT,4900,ながぐつをはいたねこ せかいいっしゅう80にちだいぼうけん,32K,32K,3,no,,,
162,マッピーランド,ナムコ,-,1986/11/26,ACT,3900,まっぴーらんど,128K,32K,4,no,,,
163,怒 IKARI,ケイアミューズメントリース,KAC-IK,1986/11/26,ACT,5500,いかり IKARI,128K,0K,2,no,,,
164,ドラゴンボール 神龍の謎,バンダイ,104017-0006981-5300,1986/11/27,ACT,5300,どらごんぼーる しぇんろんのなぞ,128K,32K,66,no,,,
165,キャッスルエクセレント,アスキー,HSP-05,1986/11/28,PZL,4900,きゃっするえくせれんと,32K,32K,3,no,,,
166,ファミリートレーナーシリーズ2 ランニングスタジアム,バンダイ,?,1986/12/1,SPT,4900,ふぁみりーとれーなーしりーず2 らんにんぐすたじあむ,32K,32K,3,no,,,対[トレーナー]
167,タイガーヘリ,ポニーキャニオン,R49V5905(PNF-TH),1986/12/5,SHT,4900,たいがーへり,32K,32K,3,no,,,
168,ディーヴァ ストーリー6 ナーサティアの玉座,TOEMILAND (東芝EMI),FS-2004G(TFS-DV),1986/12/5,SLG,5500,でぃーう゛ぁ すとーりー6 なーさてぃあのぎょくざ,128K,0K,2,no,,,
169,戦え 超ロボット生命体トランスフォーマー コンボイの謎,タカラ,TFC-TF,1986/12/5,ACT,4900,たたかえ ちょうろぼっとせいめいたいとらんすふぉーまー こんぼいのなぞ,32K,32K,3,no,,,
170,ホッターマンの地底探険,ユース,USE-HC,1986/12/6,ACT,4900,ほったーまんのちていたんけん,32K,32K,3,no,,,
171,たけしの挑戦状,タイトー,TFC-TC5300,1986/12/10,ADV,5300,たけしのちょうせんじょう,128K,0K,2,no,9,,
172,プロ野球 ファミリースタジアム,ナムコ,-,1986/12/10,SPT,3900,ぷろやきゅう ふぁみりーすたじあむ,64K,32K,4,no,,,
173,シャーロックホームズ 伯爵令嬢誘拐事件,トーワチキ,TCC-SH,1986/12/11,ADV,5000,しゃーろっくほーむず はくしゃくれいじょうゆうかいじけん,128K,0K,2,no,,,
174,ドラえもん,ハドソン,HFC-DO,1986/12/12,ACT,5500,どらえもん,128K,32K,66,no,,,
175,魔鐘,アイレム,IF-05,1986/12/15,RPG,5300,まかね,128K,0K,34,no,5,,
176,メトロクロス,ナムコ,-,1986/12/16,ACT,3900,めとろくろす,32K,32K,4,no,,,
177,キングコング2 怒りのメガトンパンチ,コナミ,RC816,1986/12/18,ACT,5300,きんぐこんぐ2 いかりのめがとんぱんち,128K,128K,75,no,,,
178,マドゥーラの翼,サンソフト,?,1986/12/18,ACT,4900,まどぅーらのつばさ,32K,32K,184,no,,,
179,聖飢魔Ⅱ 悪魔の逆襲！,CBSソニー,CBS-SA(49FR-1),1986/12/18,ACT,4900,せいきまつ あくまのぎゃくしゅう！,32K,32K,3,no,,,
180,レイラ,デービーソフト,dBF-LY,1986/12/20,ACT,5300,れいら,128K,0K,2,no,,,
181,コスモジェネシス,アスキー,HSP-06,1986/12/23,SLG,4900,こすもじぇねしす,32K,32K,3,no,,,
182,闘いの挽歌,カプコン,CAP-TA,1986/12/24,ACT,5500,たたかいのばんか,128K,0K,2,no,,,
183,アルカノイド,タイトー,TFC-AK5400,1986/12/26,ETC,5400,あるかのいど,32K,16K,3,no,10,,対[パドル]
184,クレイジークライマー,日本物産,NBF-CY,1986/12/26,ACT,5300,くれいじーくらいまー,128K,0K,180,no,4,,対[クライマ]
185,時空の旅人,ケムコ,KSC-TS,1986/12/26,ADV,4900,じくうのたびびと,128K,0K,2,no,,,
186,火の鳥 鳳凰編我王の冒険,コナミ,RC817,1987/1/4,ACT,5300,ひのとり ほうおうへんがおうのぼうけん,128K,0K,2,no,,,
187,ドラゴンバスター,ナムコ,-,1987/1/7,ACT,4900,どらごんばすたー,128K,32K,95,no,,,
188,ラビリンス 魔王の迷宮,徳間書店,GTS-LA,1987/1/7,ACT,4900,らびりんす まおうのめいきゅう,128K,0K,2,no,,,
189,ドラゴンクエストⅡ 悪霊の神々,エニックス,EFC-D2,1987/1/26,RPG,5500,どらごんくえすとⅡ あくりょうのかみがみ,128K,0K,2,no,,,
190,ファミリートレーナーシリーズ3 エアロビスタジオ,バンダイ,?,1987/2/1,SPT,5800,ふぁみりーとれーなーしりーず3 えあろびすたじお,32K,32K,3,no,,,対[トレーナー]
191,ブラックバス,ホットビィ,GAM-BO-01,1987/2/6,ETC,5300,ぶらっくばす,128K,0K,2,no,,,
192,新人類,リコーエレメックス,RES-SG,1987/2/10,ACT,4900,しんじんるい,32K,32K,3,no,,,
193,飛龍の拳 奥義の書,カルチャーブレーン,NFC-HR,1987/2/14,ACT,5500,ひりゅうのこぶし おうぎのしょ,128K,0K,2,no,,,
