No,Title,Maker,Catalog_No,Release_date,Genre,Proper_price,yomi_ja,PRG-ROM,CHR-ROM,MAP,Memory,Serial_number,Rarity,Memo
194,ポケットザウルス 十王剣の謎,バンダイ,?,1987/2/27,ACT,5500,ぽけっとざうるす じゅうおうつるぎのなぞ,128K,128K,70,no,,,
195,ファミリーシンセ いきなりミュージシャン,トンキンハウス,TKS-G1,1987/3/5,ETC,4900,ふぁみりーしんせ いきなりみゅーじしゃん,32K,16K,3,no,,,
196,ミッキーマウス 不思議の国の大冒険,ハドソン,HFC-MI,1987/3/6,ACT,4900,みっきーまうす ふしぎのくにのだいぼうけん,32K,32K,3,no,,,
197,Law of the West 西部の掟,ポニーキャニオン,R53V5907(PNF-LW),1987/3/6,ADV,5500,ろうおぶうえすと,128K,0K,2,no,,,
198,タッチ ミステリーオブトライアングル,東宝,THF-TU,1987/3/14,ADV,4900,たっち みすてりーおぶとらいあんぐる,128K,0K,2,no,,,
199,花のスター街道,ビクター音楽産業,VFR-H1-02,1987/3/17,ACT,5300,はなのすたーかいどう,128K,0K,2,no,,,
200,グーニーズ2 フラッテリー最後の挑戦,コナミ,RC818,1987/3/18,ADV,4900,ぐーにーず2 ふらってりーさいごのちょうせん,128K,0K,2,no,,,
201,失われたメッセージ ロストワードオブジェニー,タカラ,TFC-JN,1987/3/25,ACT,5500,うしなわれためっせーじ ろすとわーどおぶじぇにー,128K,0K,2,no,,,
202,南国指令！！スパイVSスパイ,ケムコ,KSC-SP,1987/3/27,ACT,4900,なんごくしれい！！すぱいVSすぱい,128K,0K,2,no,,,
203,さんまの名探偵,ナムコ,-,1987/4/2,ADV,4900,さんまのめいたんてい,128K,64K,4,no,,,
204,森田将棋,セタ,KKS-MC,1987/4/14,TAB,5500,もりたしょうぎ,128K,8K,1,yes,2,,
205,魔界島 七つの島の大冒険,カプコン,CAP-MZ,1987/4/14,ACT,4980,まかいじま ななつのしまのだいぼうけん,128K,0K,2,no,,,
206,熱血硬派くにおくん,テクノスジャパン,TJC-KN,1987/4/15,ACT,5300,ねっけつこうはくにおくん,128K,0K,2,no,,,
207,アルゴスの戦士 はちゃめちゃ大進撃,テクモ,TCF-AH,1987/4/17,ACT,4980,あるごすのせんし はちゃめちゃだいしんげき,128K,0K,2,no,4,,
208,北斗の拳2 世紀末救世主伝説,東映動画,TDF-HO,1987/4/17,ACT,5300,ほくとのけん2 せいきまつきゅうせいしゅでんせつ,128K,0K,2,no,,,
209,ファミリージョッキー,ナムコ,-,1987/4/24,SPT,3900,ふぁみりーじょっきー,32K,32K,4,no,,,
210,ファミリートレーナーシリーズ4 ジョギングレース,バンダイ,?,1987/5/1,SPT,4900,ふぁみりーとれーなーしりーず4 じょぎんぐれーす,32K,128K,3,no,,,対[トレーナー]
211,妖怪倶楽部,ジャレコ,JF-12,1987/5/19,ACT,4900,ようかいくらぶ,128K,32K,66,no,,,
212,ダイナマイトボウル,TOEMILAND (東芝EMI),FS-2005G(TFS-DL),1987/5/24,SPT,4900,だいなまいとぼうる,32K,32K,3,no,,,
213,北海道連鎖殺人 オホーツクに消ゆ,アスキー,HSP-07,1987/6/1,ADV,5800,ほっかいどうれんささつじん おほーつくにしょうゆ,256K,0K,1,no,,,
214,アテナ,SNK,SFX-AT,1987/6/5,ACT,5500,あてな,128K,0K,2,no,,,
215,高橋名人のBUGってハニー,ハドソン,HFC-BH,1987/6/5,ACT,5500,たかはしめいじんのばぐってはにー,128K,32K,66,no,,,
216,闘人魔境伝 ヘラクレスの栄光,データイースト,DFC-HE,1987/6/12,RPG,5300,とうひとまきょうでん へらくれすのえいこう,128K,0K,2,no,,,
217,ファミリーボクシング,ナムコ,-,1987/6/19,SPT,4900,ふぁみりーぼくしんぐ,64K,64K,4,no,,,
218,うっでいぽこ,デービーソフト,dBF-UP,1987/6/20,ACT,5500,うっでいぽこ,128K,0K,2,no,,,
219,燃えろ！！プロ野球,ジャレコ,JF-13,1987/6/26,SPT,5500,もえろ！！ぷろやきゅう,128K,64K,86,no,,,
220,燃えろ！！プロ野球（黒）,ジャレコ,JF-13,1987/6/26,SPT,5500,もえろ！！ぷろやきゅう（くろ）,128K,64K,86,no,,,
221,所さんのまもるもせめるも,エピックソニー,ESF-TO(49-6R-1),1987/6/27,ACT,4900,ところさんのまもるもせめるも,32K,32K,3,no,,,
222,未来神話ジャーヴァス,タイトー,TFC-MJ5500,1987/6/30,RPG,5500,みらいしんわじゃーう゛ぁす,128K,128K,80,yes,11,,
223,ゾンビハンター,ハイスコアメディアワーク,HSS-ZO,1987/7/3,RPG,4900,ぞんびはんたー,128K,32K,1,no,,,
224,月風魔伝,コナミ,RC819,1987/7/7,ACT,4900,げつふうまでん,128K,128K,23,no,,,
225,ブービーキッズ,日本物産,NBF-BB,1987/7/10,ACT,4900,ぶーびーきっず,128K,0K,2,no,5,,
226,ヘクター’87,ハドソン,HFC-HH,1987/7/16,SHT,5000,へくたー’87,128K,0K,2,no,,,
227,ドラゴンスレイヤーⅣ,ナムコ,-,1987/7/17,RPG,4900,どらごんすれいやーⅣ,128K,64K,4,no,,,
228,ジャンボウ,ケイアミューズメントリース,KAC-JB,1987/7/18,ETC,4980,じゃんぼう,128K,0K,2,no,,,対[パドル]
229,ファンタジーゾーン,サンソフト,SS8-5300,1987/7/20,SHT,5300,ふぁんたじーぞーん,128K,0K,93,no,,,
230,バツ＆テリー 魔境の鉄人レース,ユース,USE-BC,1987/7/22,ACT,5300,ばつ＆てりー まきょうのてつじんれーす,128K,0K,2,no,,,
231,カラオケスタジオ基本セット,バンダイ,?,1987/7/30,ETC,7500,からおけすたじおきほんせっと,128K,0K,188,no,,,要[カラ]
232,チェスターフィールド 暗黒神への挑戦,ビック東海,VIC-CF,1987/7/30,RPG,5300,ちぇすたーふぃーるど あんこくしんへのちょうせん,128K,0K,2,no,,,
233,ファミリートレーナーシリーズ5 迷路大作戦,バンダイ,?,1987/7/31,SPT,4900,ふぁみりーとれーなーしりーず5 めいろだいさくせん,128K,128K,70,no,,,対[トレーナー]
234,ハイウェイスター,スクウェア,SQF-HI,1987/8/7,RAC,4500,はいうぇいすたー,128K,0K,1,no,,,
235,ボンバーキング,ハドソン,HFC-BX,1987/8/7,ACT,5500,ぼんばーきんぐ,128K,0K,2,no,1,,
236,ミラクルロピット 2100年の冒険,キングレコード,KIN-GM(KIN-1),1987/8/7,ACT,4900,みらくるろぴっと 2100ねんのぼうけん,128K,0K,2,no,,,
237,エルナークの財宝,トーワチキ,TCC-EL,1987/8/10,ACT,5300,えるなーくのざいほう,128K,0K,2,no,,,
238,聖闘士星矢 黄金伝説,バンダイ,?,1987/8/10,RPG,5500,せいんとせいや おうごんでんせつ,128K,128K,70,no,,,
239,ファミリーマージャン,ナムコ,-,1987/8/11,TAB,3900,ふぁみりーまーじゃん,128K,64K,4,no,,,
240,囲碁 九路盤対局,BPS,BPS-IG,1987/8/11,TAB,5500,いご ろばんたいきょく,32K,16K,1,no,,,
241,天下のご意見番 水戸黄門,サンソフト,?,1987/8/11,ADV,5300,てんかのごいけんばん みとこうもん,128K,128K,89,no,,,
242,魔城伝説Ⅱ 大魔司教ガリウス,コナミ,KDS-GI,1987/8/11,ACT,4900,まじょうでんせつⅡ だいましきょうがりうす,128K,0K,2,no,,,
243,エアーフォートレス,HAL研究所,HAL-AI,1987/8/17,ACT,5300,えあーふぉーとれす,128K,128K,1,no,,,
244,夢幻戦士ヴァリス the fantasic soldier,徳間書店,GTS-VA,1987/8/21,ACT,5500,むげんせんしう゛ぁりす the fantasic soldier,128K,0K,2,no,,,
245,光の戦士フォトン 惑星ゾルディアスの戦い,タカラ,TFC-PH,1987/8/28,ADV,5500,ひかりのせんしふぉとん わくせいぞるでぃあすのたたかい,128K,0K,2,no,,,
246,ファミリートレーナーシリーズ6 マンハッタンポリス,バンダイ,?,1987/8/31,SPT,4900,ふぁみりーとれーなーしりーず6 まんはったんぽりす,128K,128K,70,no,,,対[トレーナー]
247,シェラザード アラビアンドリーム,カルチャーブレーン,CBF-AS,1987/9/3,RPG,5500,しぇらざーど あらびあんどりーむ,128K,128K,1,no,,,
248,ゾイド 中央大陸の戦い,TOEMILAND (東芝EMI),FS-2006G(TFS-ZD),1987/9/5,RPG,5300,ぞいど ちゅうおうたいりくのたたかい,128K,0K,2,no,,,
249,SWAT,東映動画,TDF-SW,1987/9/11,ADV,5300,すわっと,128K,0K,2,no,,,
250,デジタルデビル物語 女神転生,ナムコ,-,1987/9/11,RPG,4900,でじたるでびるものがたり めがみてんせい,128K,128K,76,no,,,
251,スペランカーⅡ 勇者への挑戦,アイレム,IF-06,1987/9/18,ACT,5300,すぺらんかーⅡ ゆうしゃへのちょうせん,128K,0K,2,no,6,,
252,つっぱり大相撲,テクモ,TCF-TM,1987/9/18,ACT,4900,つっぱりおおずもう,32K,32K,3,no,5,,
253,バイオ戦士DAN インクリーザーとの闘い,ジャレコ,JF-14,1987/9/22,ACT,4900,ばいおせんしDAN いんくりーざーとのたたかい,128K,128K,66,no,,,
254,スターゲイト,HAL研究所,HAL-SB,1987/9/24,SHT,3900,すたーげいと,16K,8K,0,no,,,
255,井出洋介名人の実践麻雀,カプコン,CAP-IM,1987/9/24,TAB,6500,いでようすけめいじんのじっせんまーじゃん,128K,0K,2,no,,,対[麻雀]
256,キョンシーズ2,タイトー,TFC-KR5500,1987/9/25,RPG,5500,きょんしーず2,128K,128K,80,no,12,,
257,沙羅曼蛇,コナミ,RC821,1987/9/25,ACT,4900,さらまんだ,128K,0K,73,no,,,
258,ミリピート 巨大昆虫の逆襲,HAL研究所,HAL-ML,1987/10/1,SHT,3900,みりぴーと きょだいこんちゅうのぎゃくしゅう,16K,8K,0,no,,,
259,ロマンシア,トンキンハウス,TKS-G2,1987/10/1,RPG,5300,ろまんしあ,128K,0K,1,no,,,
260,快傑ヤンチャ丸,アイレム,IF-07,1987/10/2,ACT,5500,かいけつやんちゃまる,256K,0K,97,no,7,,
261,ウルティマ ～恐怖のエクソダス～,ポニーキャニオン,R59V5910(PNF-UL),1987/10/9,RPG,5900,うるてぃま ～きょうふのえくそだす～,256K,0K,1,yes,,,
262,エスパ冒険隊 魔王の砦,ジャレコ,JF-15,1987/10/13,ACT,5300,えすぱぼうけんたい まおうのとりで,256K,0K,2,no,,,
263,インドラの光,ケムコ,KSC-IN,1987/10/20,RPG,5300,いんどらのひかり,128K,0K,1,yes,,,
264,ミネルバトンサーガ ラゴンの復活,タイトー,TFC-MS5500,1987/10/23,RPG,5500,みねるばとんさーが らごんのふっかつ,128K,128K,80,yes,13,,
265,覇邪の封印,アスキー,HSP-08,1987/10/23,RPG,5800,はよこしまのふういん,128K,128K,1,no,,,
266,桃太郎伝説,ハドソン,HFC-MO,1987/10/26,RPG,5800,ももたろうでんせつ,256K,0K,1,no,3,,
267,星をみるひと,ホットビィ,GAM-HM-02,1987/10/27,RPG,5300,ほしをみるひと,128K,0K,2,no,,,
268,カラオケスタジオ専用カセット トップヒット20Vol．1,バンダイ,?,1987/10/28,ETC,3980,からおけすたじおせんようかせっと とっぷひっと20Vol．1,256K,0K,188,no,,,要[カラ]
269,サイドポケット,ナムコ,-,1987/10/30,SPT,3900,さいどぽけっと,128K,32K,4,no,,,
270,ジャウスト,HAL研究所,HAL-JU,1987/10/30,ACT,3900,じゃうすと,16K,8K,0,no,,,
271,上海,サンソフト,-,1987/10/30,PZL,5300,しゃんはい,128K,0K,2,no,,,
272,マイクタイソンパンチアウト,任天堂,HVC-PT,1987/11/1,SPT,5500,まいくたいそんぱんちあうと,128K,128K,9,no,,,
273,ルパン三世 パンドラの遺産,ナムコ,-,1987/11/6,ACT,3900,るぱんさんせい ぱんどらのいさん,128K,64K,4,no,,,
274,宇宙船コスモキャリア,ジャレコ,JF-16,1987/11/6,SLG,4900,うちゅうせんこすもきゃりあ,128K,128K,78,no,,,
275,アルテリオス,日本物産,NBF-AU,1987/11/13,RPG,5500,あるてりおす,128K,32K,1,yes,6,,
276,ファザナドゥ,ハドソン,HFC-FX,1987/11/16,RPG,5900,ふぁざなどぅ,256K,0K,1,no,2,,
277,ファミリートレーナーシリーズ7 ファミトレ大運動会,バンダイ,?,1987/11/27,SPT,4900,ふぁみりーとれーなーしりーず7 ふぁみとれだいうんどうかい,32K,32K,3,no,,,対[トレーナー]
278,時空勇伝 デビアス,ナムコ,-,1987/11/27,RPG,4900,じくうゆうでん でびあす,128K,64K,4,no,,,
279,アウトランダーズ,ビクター音楽産業,VFR-A1-03,1987/12/4,RPG,5300,あうとらんだーず,128K,0K,2,no,,,
280,スターウォーズ(ナムコ製),ナムコ,-,1987/12/4,ACT,4900,すたーうぉーず(なむこせい),128K,128K,19,no,,,
281,ドラゴンスクロール 蘇りし魔竜,コナミ,RC823,1987/12/4,RPG,5300,どらごんすくろーる よみがえりしまりゅう,128K,128K,23,no,,,
282,ランボー,パックインビデオ,PAC-RV,1987/12/4,ACT,5300,らんぼー,128K,0K,2,no,,,
283,JJ （ジェイジェイ）,スクウェア,SQF-JJ,1987/12/7,SHT,4500,じぇいじぇい,128K,0K,2,no,,,3Dシステム
284,ゴルフ倶楽部 バーディラッシュ,データイースト,DFC-GH,1987/12/9,SPT,5500,ごるふくらぶ ばーでぃらっしゅ,128K,128K,1,no,,,
285,トップガン,コナミ,KDS-TG,1987/12/11,SHT,5300,とっぷがん,128K,0K,2,no,,,
286,ファミリーテニス,ナムコ,-,1987/12/11,SPT,3900,ふぁみりーてにす,64K,64K,4,no,,,
287,京都 龍の寺殺人事件 山村美紗サスペンスシリーズ,タイトー,TFC-KR5500,1987/12/11,ADV,5500,きょうと りゅうのてらさつじんじけん やまむらみささすぺんすしりーず,128K,128K,80,no,14,,
288,鉄道王,デービーソフト,dBF-RW,1987/12/12,ETC,4900,てつどうおう,32K,32K,3,no,,,
289,銀河の三人,任天堂,HVC-GT,1987/12/15,RPG,5000,ぎんがのさんにん,128K,0K,2,no,,,
290,エキサイティングボクシング,コナミ,RC250,1987/12/16,ACT,7980,えきさいてぃんぐぼくしんぐ,128K,128K,75,no,,,要[エア]
291,ロックマン,カプコン,CAP-RX,1987/12/17,ACT,5300,ろっくまん,128K,0K,2,no,,B,
292,カルノフ,ナムコ,-,1987/12/18,ACT,4900,かるのふ,128K,64K,4,no,,,
293,スティックハンター,ケイアミューズメントリース,KAC-IH,1987/12/18,SPT,5500,すてぃっくはんたー,128K,0K,2,no,,,
294,タイトーグランプリ 栄光へのライセンス,タイトー,TFC-TG5500,1987/12/18,RAC,5500,たいとーぐらんぷり えいこうへのらいせんす,128K,128K,80,yes,15,,
295,ファイナルファンタジー,スクウェア,SQF-FF,1987/12/18,RPG,5900,ふぁいなるふぁんたじー,256K,0K,1,yes,,,
296,目指せパチプロ パチ夫くん,ココナッツジャパン,CDS-PA,1987/12/18,TAB,5500,めざせぱちぷろ ぱちおっとくん,128K,0K,1,no,,,
297,ウィザードリィ,アスキー,HSP-09,1987/12/22,RPG,5800,うぃざーどりぃ,128K,128K,1,yes,,,
298,ゲゲゲの鬼太郎2 妖怪軍団の挑戦,バンダイ,?,1987/12/22,RPG,5500,げげげのきたろう2 ようかいぐんだんのちょうせん,128K,128K,70,no,,,
299,プロ野球ファミリースタジアム87年度版,ナムコ,-,1987/12/22,SPT,3900,ぷろやきゅうふぁみりーすたじあむ87ねんどばん,64K,32K,4,no,,,
300,メタルギア,コナミ,KDS-ME,1987/12/22,ACT,5300,めたるぎあ,128K,0K,2,no,,,
301,マグナム危機一髪 エンパイアシティー 1931,TOEMILAND (東芝EMI),FS-2007G(TFS-MG),1987/12/25,SHT,5300,まぐなむききいっぱつ えんぱいあしてぃー 1931,128K,0K,2,no,,,
302,アタックアニマル学園,ポニーキャニオン,R55V5913(PNF-AA),1987/12/26,SHT,5500,あたっくあにまるがくえん,128K,0K,2,no,,,
303,スーパーマン,ケムコ,KSC-SN,1987/12/26,ACT,5500,すーぱーまん,128K,128K,1,no,,,
304,ファミリートレーナーシリーズ8 突撃！風雲たけし城,バンダイ,?,1987/12/28,SPT,4900,ふぁみりーとれーなーしりーず8 とつげき！ふううんたけしじょう,32K,32K,3,no,,,対[トレーナー]
305,ファミリーサーキット,ナムコ,-,1988/1/6,RAC,3900,ふぁみりーさーきっと,128K,32K,4,no,,,
306,ソフトハウス連続殺人事件 殺意の階層,HAL研究所,HAL-PO,1988/1/7,ADV,5900,そふとはうすれんぞくさつじんじけん さついのかいそう,256K,0K,1,no,,,
307,コナミワイワイワールド,コナミ,RC825,1988/1/14,ACT,5500,こなみわいわいわーるど,128K,128K,23,no,,,
308,スケバン刑事Ⅲ,東映動画,TDF-KJ,1988/1/22,ACT,5300,すけばんけいじⅢ,128K,0K,2,no,,,
309,リップルアイランド,サンソフト,TEC-RI,1988/1/23,ADV,4900,りっぷるあいらんど,128K,0K,1,no,,,
310,ドナルドランド,データイースト,DFC-DX,1988/1/29,ACT,5500,どなるどらんど,128K,128K,1,no,,,
311,ジャンボ尾崎のホールインワン プロフェッシュナル,HAL研究所,HAL-JO,1988/2/1,SPT,5600,じゃんぼおざきのほーるいんわん ぷろふぇっしゅなる,128K,32K,1,no,,,
312,パリダカールラリースペシャル,CBSソニー,CBS-PD(53FR-2),1988/2/1,RAC,5300,ぱりだかーるらりーすぺしゃる,128K,32K,66,no,,,
313,仮面ライダー倶楽部,バンダイ,?,1988/2/3,ACT,5500,かめんらいだーくらぶ,128K,128K,70,no,,,
314,ガーディック外伝,アイレム,IF-08,1988/2/5,SHT,5500,がーでぃっくがいでん,128K,0K,2,no,8,,
315,魂斗羅（コントラ）,コナミ,RC826,1988/2/9,ACT,5300,こんとら（こんとら）,128K,128K,23,no,,,
316,ドラゴンクエストⅢ そして伝説へ…,エニックス,EFC-D3,1988/2/10,RPG,5900,どらごんくえすとⅢ そしてでんせつへ…,256K,0K,1,yes,,,
317,カラオケスタジオ専用カセット トップヒット20Vol．2,バンダイ,?,1988/2/18,ETC,3980,からおけすたじおせんようかせっと とっぷひっと20Vol．2,256K,0K,188,no,,,要[カラ]
318,松本亨の株式必勝学,イマジニア,IMA-KB,1988/2/18,SLG,9800,まつもととおるのかぶしきひっしょうがく,256K,0K,1,yes,,,
319,探偵 神宮寺三郎 横浜港連続殺人事件,データイースト,DFC-YK,1988/2/26,ADV,5500,たんてい じんぐうじさぶろう よこはまこうれんぞくさつじんじけん,128K,128K,1,no,,,
320,鉄腕アトム,コナミ,RC827,1988/2/26,ACT,5500,てつわんあとむ,128K,128K,75,no,,,
321,ボールブレイザー (ルーカスフィルムゲーム),ポニーキャニオン,R55V5911(PNF-BZ),1988/3/4,ACT,5500,ぼーるぶれいざー (るーかすふぃるむげーむ),128K,0K,2,no,,,
322,アルカノイドⅡ,タイトー,TFC-ANⅡ5900,1988/3/8,ETC,5900,あるかのいどⅡ,64K,128K,70,no,16,,対[パドル]
323,シュワルツネッガーのプレデター,パックインビデオ,PAC-PL,1988/3/10,ACT,5500,しゅわるつねっがーのぷれでたー,128K,128K,1,no,,,
324,釣りキチ三平 ブルーマーリン編,ビクター音楽産業,VFR-Y1-04,1988/3/17,ETC,5500,つりきちさんぺい ぶるーまーりんへん,128K,0K,2,no,,,
325,ローリングサンダー,ナムコ,-,1988/3/17,ACT,5500,ろーりんぐさんだー,128K,256K,19,no,,,
326,ナポレオン戦記,アイレム,IF-09,1988/3/18,SLG,5500,なぽれおんせんき,128K,32K,77,no,9,,
327,信長の野望 全国版,光栄,KOE-NZ,1988/3/18,SLG,9800,のぶながのやぼう ぜんこくばん,256K,0K,1,yes,,,
328,谷川浩司の将棋指南Ⅱ 名人への道,ポニーキャニオン,R55V5914(PNF-T2),1988/3/18,TAB,5500,たにがわこうじのしょうぎしなんⅡ めいじんへのみち,128K,0K,1,yes,,,
329,ファイティングゴルフ,SNK,SFX-FI,1988/3/24,SPT,5500,ふぁいてぃんぐごるふ,128K,128K,1,no,,,
330,ゴルゴ13 第一章 神々の黄昏,ビック東海,VIC-G3,1988/3/26,ACT,5700,ごるご13 だいいっしょう かみがみのたそがれ,128K,128K,1,no,,,
331,愛の伝説 オリュンポスの戦い,イマジニア,IMA-AD,1988/3/28,RPG,5300,あいのでんせつ おりゅんぽすのたたかい,128K,0K,1,no,,,
332,武田信玄,ホットビィ,GAM-HB-03,1988/3/28,SLG,5800,たけだしんげん,128K,0K,2,no,,,
333,フリートコマンダー,アスキー,HSP-10,1988/3/29,SLG,5500,ふりーとこまんだー,32K,32K,3,no,,,
334,不動明王伝,タイトー,TFC-FM-5900,1988/3/29,ACT,5900,ふどうみょうおうでん,256K,128K,80,no,17,,
335,ビーバップハイスクール 高校生極楽伝説,データイースト,DFC-EP,1988/3/30,ADV,5800,びーばっぷはいすくーる こうこうせいごくらくでんせつ,128K,128K,1,yes,,,
336,独眼竜政宗,ナムコ,-,1988/4/5,SLG,5500,どくがんりゅうまさむね,128K,128K,19,yes,,,
337,ジーキル博士の彷魔が刻,東宝,THF-TK,1988/4/8,ACT,5300,じーきるはかせのほうまがきざみ,128K,0K,2,no,,,
338,双截龍（ダブルドラゴン）,テクノスジャパン,TJC-WO,1988/4/8,ACT,5800,ふたきりゅう（だぶるどらごん）,128K,128K,1,no,,,
339,燃えろ！！プロテニス,ジャレコ,JF-17,1988/4/15,SPT,5500,もえろ！！ぷろてにす,128K,128K,72,no,,,
340,怒Ⅱ DOGOSOKEN,ケイアミューズメントリース,KAS-DS,1988/4/16,ACT,5500,いかりⅡ DOGOSOKEN,256K,0K,1,no,,,
341,エリュシオン,トンキンハウス,TKS-G4,1988/4/28,RPG,5500,えりゅしおん,128K,128K,1,no,,,
342,キャプテン翼,テクモ,TCF-TP,1988/4/28,SPT,5500,きゃぷてんつばさ,128K,128K,1,no,6,,
343,砂漠の狐 戦車戦略,ケムコ,KSC-DF,1988/4/28,SLG,5500,さばくのきつね せんしゃせんりゃく,128K,128K,1,no,,,
344,名探偵ホームズ 霧のロンドン殺人事件,トーワチキ,TCC-KL,1988/5/1,ADV,6000,めいたんていほーむず きりのろんどんさつじんじけん,256K,0K,1,no,,,
345,ディープダンジョンⅢ 勇士への旅,スクウェア,SQF-UT,1988/5/13,RPG,5900,でぃーぷだんじょんⅢ ゆうしへのたび,256K,0K,1,yes,,,
346,仮面の忍者 赤影,東映動画,TDF-AK,1988/5/20,ACT,5300,かめんのにんじゃ あかかげ,128K,0K,2,no,,,
347,将軍 （SHOGUN）,ヘクト,HCT-HD/001,1988/5/27,SLG,5800,しょうぐん （SHOGUN）,128K,0K,1,yes,,,
348,サラダの国のトマト姫,ハドソン,HFC-RT,1988/5/27,ADV,5900,さらだのくにのとまとひめ,128K,128K,1,no,,,
349,ナムコクラシック,ナムコ,-,1988/5/27,SPT,5900,なむこくらしっく,256K,256K,19,no,,,
350,忍者くん 阿修羅の章,ユーピーエル,UPL-NJ,1988/5/27,ACT,5300,にんじゃくん あしゅらのしょう,128K,0K,2,no,,,
351,聖闘士星矢 黄金伝説完結編,バンダイ,SHI-OK,1988/5/30,RPG,5800,せいんとせいや おうごんでんせつかんけつへん,128K,128K,1,no,,,
352,コスモポリス ギャリバン,日本物産,NBF-GV,1988/6/3,ACT,5900,こすもぽりす ぎゃりばん,128K,128K,1,yes,7,,
353,超惑星戦記 メタファイト,サンソフト,TEC-MF,1988/6/17,SHT,5300,ちょうわくせいせんき めたふぁいと,128K,128K,1,no,,,
354,1943,カプコン,CAP-43,1988/6/20,SHT,5300,いちきゅーよんさん,128K,0K,2,no,,,データック
355,真田十勇士,ケムコ,KSC-JY,1988/6/24,RPG,5600,さなだゆうし,128K,128K,1,yes,,,
356,妖怪道中記,ナムコ,-,1988/6/24,ACT,4900,ようかいどうちゅうき,128K,128K,19,no,,,
357,究極ハリキリスタジアム,タイトー,TFC-KHS-5500,1988/6/28,SPT,5500,きゅうきょくはりきりすたじあむ,128K,128K,80,no,18,,
358,スーパーブラックオニキス,BPS,BPS-OX,1988/7/14,RPG,5900,すーぱーぶらっくおにきす,256K,0K,1,yes,,,
359,じゃりん子チエ ばくだん娘のし幸せさがし,コナミ,RC828,1988/7/15,ADV,5800,じゃりんごちえ ばくだんむすめのししあわせさがし,128K,256K,23,no,,,
360,ベストプレープロ野球,アスキー,HSP-11,1988/7/15,SLG,5800,べすとぷれーぷろやきゅう,128K,32K,1,no,,,
361,伝説の騎士エルロンド,ジャレコ,NMK-ER,1988/7/15,ACT,5500,でんせつのきしえるろんど,128K,0K,7,no,,,
362,ヒットラーの復活 トップシークレット,カプコン,CAP-HF,1988/7/20,ACT,5900,ひっとらーのふっかつ とっぷしーくれっと,256K,0K,1,no,,,
363,めぞん一刻,ボーステック,BTC-M1,1988/7/21,ADV,5900,めぞんいっこく,256K,0K,1,no,,,
364,カイの冒険,ナムコ,-,1988/7/22,ACT,3900,かいのぼうけん,128K,64K,4,no,,,
365,カケフくんのジャンプ天国 スピード地獄,ビック東海,VIC-KX,1988/7/22,ACT,5300,かけふくんのじゃんぷてんごく すぴーどじごく,128K,0K,2,no,,,
366,レインボーアイランド,タイトー,DTF-RL,1988/7/26,ACT,5500,れいんぼーあいらんど,128K,0K,2,no,19,,
367,熱血高校ドッジボール部,テクノスジャパン,TJC-N3,1988/7/26,SPT,5800,ねっけつこうこうどっじぼーるぶ,128K,128K,1,no,,,
368,グレートタンク,SNK,SFX-TV,1988/7/29,SHT,5500,ぐれーとたんく,128K,128K,1,no,,,
369,三国志 中原の覇者,ナムコ,-,1988/7/29,SLG,6900,さんごくし なかはらのはしゃ,128K,128K,19,yes,,,
370,飛龍の拳Ⅱ ドラゴンの翼,カルチャーブレーン,CBF-H2,1988/7/29,ACT,5500,ひりゅうのこぶしⅡ どらごんのつばさ,128K,128K,1,no,,,
